Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros accesos,Total accesos,Mbps (Media de bajada),Accesos por cada 100 hogares,HASTA 512 kbps,+ 512 Kbps - 1 Mbps,+ 1 Mbps - 6 Mbps,+ 6 Mbps - 10 Mbps,+ 10 Mbps - 20 Mbps,+ 20 Mbps - 30 Mbps,+ 30 Mbps,Otras velocidades,Total velocidades
2022,1,Neuquén,28443.0,73200.0,24193.0,23.098,745.0,149679.0,43.05,74.17,137.0,1.123,39856.0,15.623,11.163,2.654,71238.0,7.885,149679.0
2022,1,Río Negro,38662.0,45366.0,38037.0,16.815,18.494,157374.0,31.09,67.04,116.0,1.383,35565.0,18.859,26.926,14.144,37729.0,22.652,157374.0
2022,1,Salta,44714.0,98667.0,40994.0,5.95,7.19,197515.0,36.71,56.11,114.0,1.725,35576.0,68.246,6.313,2.214,76838.0,6.489,197515.0
2022,1,San Juan,34038.0,14449.0,11294.0,20.723,7.674,88178.0,11.99,43.55,26.0,2.269,32356.0,11.914,25.144,2.088,11916.0,2.465,88178.0
2022,1,San Luis,7987.0,11296.0,31.0,71.809,28.721,119844.0,20.95,80.72,61.0,643.0,8287.0,3.837,9.802,68.612,13.0,28.589,119844.0
2022,1,Santa Cruz,10537.0,23420.0,10766.0,3.974,405.0,49102.0,10.89,43.34,51.0,6.898,12710.0,11.502,12.277,2.628,2551.0,485.0,49102.0
2022,1,Santa Fe,213486.0,444609.0,146552.0,45.261,20.571,870479.0,38.89,77.3,468.0,12.435,143796.0,208.361,84.787,58.018,344170.0,18.444,870479.0
2022,1,Santiago Del Estero,18118.0,87979.0,1093.0,6.349,2.922,116461.0,14.5,47.17,178.0,1.401,30220.0,61.17,13.542,849.0,8309.0,792.0,116461.0
2022,1,Tierra Del Fuego,13031.0,38700.0,416.0,124.0,340.0,52611.0,10.73,98.29,24.0,894.0,12849.0,15.64,18.034,1.767,982.0,2.421,52611.0
2022,1,Tucumán,92532.0,62396.0,86174.0,3.995,487.0,245584.0,47.24,57.39,39.0,2.212,36028.0,46.961,21.014,5.211,133846.0,273.0,245584.0
2022,2,Buenos Aires,350652.0,2719613.0,1399043.0,126.847,71.028,4667183.0,65.5,77.58,30.639,28.323,295238.0,307.554,273.954,129.869,3535757.0,65.849,4667183.0
2022,2,Capital Federal,145491.0,1232226.0,121506.0,5.757,31.791,1536771.0,93.97,121.31,517.0,5.98,36036.0,72.434,55.372,31.571,1229254.0,105.607,1536771.0
2022,2,Catamarca,11928.0,9430.0,42087.0,1.329,2.234,67008.0,56.56,62.4,71.0,413.0,3678.0,6.155,7.165,3.393,43926.0,2.207,67008.0
2022,2,Chaco,29552.0,61284.0,42194.0,8.178,2.356,143564.0,50.61,43.79,461.0,1.047,17603.0,20.109,8.391,15.974,76271.0,3.708,143564.0
2022,2,Chubut,45377.0,69242.0,9574.0,29.784,8.828,162805.0,14.91,83.19,109.0,1.444,45804.0,31.217,34.29,14.526,15394.0,20.021,162805.0
2022,2,Corrientes,38468.0,75769.0,18181.0,7.256,5.323,144997.0,43.31,48.35,67.0,3.937,24253.0,24.842,8.001,21.719,55071.0,7.107,144997.0
2022,2,Córdoba,179181.0,467595.0,308895.0,61.107,9.657,1026435.0,53.51,87.48,99.0,11.971,160486.0,120.485,71.923,28.645,619400.0,13.426,1026435.0
2022,2,Entre Ríos,63794.0,131029.0,35839.0,26.098,12.592,269352.0,40.03,63.9,107.0,5.656,48637.0,48.557,18.512,32.355,98769.0,16.759,269352.0
2022,2,Formosa,15397.0,25487.0,9875.0,16.91,212.0,67881.0,28.47,43.42,97.0,407.0,23834.0,19.706,6.33,591.0,16326.0,590.0,67881.0
2022,2,Jujuy,20303.0,54495.0,34184.0,3.955,2.377,115314.0,29.39,57.32,58.0,1.829,19458.0,15.79,37.786,549.0,37391.0,2.453,115314.0
2022,2,La Pampa,7796.0,59273.0,22994.0,20.2,1.264,111527.0,16.07,92.98,68.0,1.887,62546.0,9.842,11.8,5.247,17125.0,3.012,111527.0
2022,2,La Rioja,7759.0,52656.0,19189.0,6.395,31.0,86030.0,43.28,80.14,18.0,728.0,3179.0,3.89,23.814,5.481,48920.0,0.0,86030.0
2022,2,Mendoza,37663.0,77504.0,135504.0,26.964,1.927,279562.0,29.72,49.39,103.0,2.954,44961.0,22.557,64.138,19.543,121366.0,3.94,279562.0
2022,2,Misiones,37208.0,89260.0,33649.0,11.074,7.622,178813.0,46.23,51.0,51.0,3.808,37254.0,21.712,12.774,19.757,75107.0,8.35,178813.0
2022,2,Neuquén,29749.0,74905.0,28824.0,27.371,1.119,161968.0,46.53,80.02,134.0,999.0,38826.0,15.066,9.205,2.039,76982.0,18.717,161968.0
2022,2,Río Negro,36050.0,47040.0,40946.0,16.76,18.968,159764.0,33.26,67.85,111.0,1.227,33364.0,17.938,27.168,13.714,41972.0,24.27,159764.0
2022,2,Salta,42665.0,96178.0,47076.0,10.068,7.19,203177.0,38.77,57.54,114.0,1.53,33732.0,72.661,6.012,1.156,81478.0,6.494,203177.0
2022,2,San Juan,38570.0,19734.0,12328.0,21.859,7.916,100407.0,14.44,49.46,24.0,2.027,30385.0,11.276,24.649,3.728,16701.0,11.617,100407.0
2022,2,San Luis,6860.0,29034.0,248.0,70.614,14.985,121741.0,19.32,81.76,60.0,306.0,6840.0,21.217,11.052,67.438,13.0,14.815,121741.0
2022,2,Santa Cruz,10170.0,23725.0,10815.0,3.896,579.0,49185.0,11.81,43.15,52.0,6.841,12348.0,11.369,11.885,2.454,3592.0,644.0,49185.0
2022,2,Santa Fe,198492.0,428233.0,189503.0,43.081,19.55,878859.0,42.01,77.9,468.0,11.757,138534.0,204.381,74.133,58.114,373888.0,17.584,878859.0
2022,2,Santiago Del Estero,16561.0,80338.0,11605.0,6.618,2.922,118044.0,16.34,47.7,178.0,1.401,29581.0,59.931,14.606,883.0,10672.0,792.0,118044.0
2022,2,Tierra Del Fuego,12754.0,39837.0,403.0,125.0,651.0,53770.0,10.97,99.86,22.0,831.0,12052.0,14.828,19.968,1.712,1006.0,3.351,53770.0
2022,2,Tucumán,85893.0,15327.0,148823.0,3.997,487.0,254527.0,50.09,59.31,39.0,2.195,34461.0,43.513,23.634,4.863,145541.0,281.0,254527.0
2022,3,Buenos Aires,339648.0,2748325.0,1436433.0,126.846,70.416,4721668.0,70.19,78.11,29.985,27.709,290315.0,297.915,267.044,124.19,3618689.0,65.821,4721668.0
2022,3,Capital Federal,140791.0,1240125.0,129218.0,5.758,31.787,1547679.0,101.05,122.28,517.0,5.742,34371.0,67.829,51.946,28.692,1253105.0,105.477,1547679.0
2022,3,Catamarca,10010.0,10495.0,46224.0,1.329,2.235,70293.0,60.99,65.33,71.0,384.0,3107.0,5.389,5.099,3.737,50298.0,2.208,70293.0
2022,3,Chaco,27164.0,61800.0,44645.0,8.178,2.359,144146.0,53.21,43.86,461.0,987.0,16782.0,18.938,8.049,15.828,79390.0,3.711,144146.0
2022,3,Chubut,45377.0,72212.0,9574.0,29.784,8.831,165778.0,15.57,84.38,109.0,1.444,45707.0,30.94,34.682,15.309,17563.0,20.024,165778.0
2022,3,Corrientes,36508.0,77140.0,18619.0,7.256,5.323,144846.0,45.07,48.21,67.0,3.865,23427.0,23.948,7.776,21.706,56950.0,7.107,144846.0
2022,3,Córdoba,163770.0,465461.0,338570.0,61.07,9.797,1038668.0,56.32,88.31,99.0,11.312,153324.0,111.615,70.989,27.112,650344.0,13.873,1038668.0
2022,3,Entre Ríos,60345.0,132952.0,36971.0,26.098,12.593,268959.0,42.49,63.67,107.0,5.549,47210.0,46.855,18.263,32.021,102195.0,16.759,268959.0
2022,3,Formosa,14470.0,25880.0,11041.0,16.935,212.0,68538.0,30.35,43.76,97.0,307.0,23538.0,19.545,6.194,564.0,17704.0,589.0,68538.0
2022,3,Jujuy,19257.0,52978.0,40172.0,4.033,2.383,118823.0,32.43,58.91,58.0,1.879,19135.0,15.254,36.083,519.0,45895.0,0.0,118823.0
2022,3,La Pampa,7796.0,60078.0,23551.0,20.216,4.451,116092.0,18.1,96.59,68.0,1.887,61540.0,9.653,11.592,5.609,22731.0,3.012,116092.0
2022,3,La Rioja,6842.0,53899.0,19697.0,6.395,31.0,86864.0,44.3,80.66,18.0,689.0,2842.0,3.375,24.219,5.331,50390.0,0.0,86864.0
2022,3,Mendoza,37659.0,78858.0,142615.0,27.625,2.766,289523.0,34.16,51.03,103.0,2.953,44232.0,21.977,48.201,17.243,150043.0,4.771,289523.0
2022,3,Misiones,35513.0,88902.0,39046.0,11.074,7.622,182157.0,49.3,51.82,51.0,3.749,36628.0,20.758,12.676,19.615,80330.0,8.35,182157.0
2022,3,Neuquén,29352.0,75815.0,29396.0,27.482,1.116,163161.0,47.81,80.37,134.0,991.0,38485.0,14.08,9.2,6.7,78713.0,14.858,163161.0
2022,3,Río Negro,35552.0,48260.0,41017.0,16.76,18.969,160558.0,34.13,67.98,111.0,1.221,32936.0,17.86,27.934,13.629,42596.0,24.271,160558.0
2022,3,Salta,40006.0,96984.0,50254.0,10.082,7.215,204541.0,41.33,57.76,114.0,1.49,32923.0,71.199,5.662,1.001,85661.0,6.491,204541.0
2022,3,San Juan,38570.0,22723.0,12328.0,21.86,7.918,103399.0,15.84,50.8,24.0,2.027,30324.0,11.247,22.157,6.78,19221.0,11.619,103399.0
2022,3,San Luis,6860.0,29363.0,248.0,70.614,14.985,122070.0,19.33,81.74,60.0,307.0,6563.0,20.813,12.061,67.438,13.0,14.815,122070.0
2022,3,Santa Cruz,10170.0,24047.0,10815.0,3.896,582.0,49510.0,12.6,43.19,52.0,6.841,12342.0,11.313,11.378,2.333,4604.0,647.0,49510.0
2022,3,Santa Fe,183740.0,426255.0,215189.0,43.079,19.547,887810.0,45.15,78.55,468.0,11.132,132709.0,198.588,70.897,57.455,396352.0,20.209,887810.0
2022,3,Santiago Del Estero,15385.0,80937.0,13170.0,6.618,2.922,119032.0,17.69,47.98,178.0,1.384,28357.0,58.982,16.087,910.0,12342.0,792.0,119032.0
2022,3,Tierra Del Fuego,12754.0,39963.0,403.0,125.0,651.0,53896.0,11.01,99.51,22.0,831.0,12002.0,14.815,20.102,1.752,1021.0,3.351,53896.0
2022,3,Tucumán,77738.0,18518.0,162345.0,3.997,519.0,263117.0,53.36,61.14,39.0,2.047,32571.0,39.018,25.214,4.348,159600.0,280.0,263117.0
2022,4,Buenos Aires,325908.0,2767247.0,1499149.0,129.91,72.451,4794665.0,111.0,78.94,28.934,23.347,259866.0,281.55,244.555,98.67,3760109.0,97.634,4794665.0
2022,4,Capital Federal,138753.0,1238196.0,138548.0,4.603,31.826,1551926.0,182.86,122.73,516.0,5.096,31320.0,64.653,36.336,8.116,1299117.0,106.772,1551926.0
2022,4,Catamarca,8952.0,10998.0,47337.0,1.379,2.243,70909.0,83.33,65.77,71.0,315.0,2716.0,5.028,4.638,3.122,52739.0,2.28,70909.0
2022,4,Chaco,24582.0,61265.0,47285.0,7.957,2.574,143663.0,104.02,43.62,461.0,771.0,16067.0,17.846,6.704,3.039,94866.0,3.909,143663.0
2022,4,Chubut,45450.0,73923.0,9815.0,30.721,8.85,168759.0,15.92,85.57,109.0,1.614,46457.0,31.007,34.728,15.77,19048.0,20.026,168759.0
2022,4,Corrientes,34038.0,80283.0,26752.0,9.082,5.298,155453.0,94.72,51.64,67.0,3.282,22647.0,24.858,7.025,3.77,85806.0,7.998,155453.0
2022,4,Córdoba,152265.0,456947.0,367393.0,61.631,11.424,1049660.0,108.77,89.03,99.0,9.929,143686.0,108.195,63.12,20.691,686330.0,17.61,1049660.0
2022,4,Entre Ríos,55507.0,135746.0,40798.0,26.414,12.509,270974.0,87.47,64.01,107.0,4.722,45629.0,46.7,20.927,22.483,130406.0,0.0,270974.0
2022,4,Formosa,13735.0,17068.0,13118.0,17.692,227.0,61840.0,72.03,39.41,84.0,245.0,22458.0,12.391,6.724,310.0,18930.0,698.0,61840.0
2022,4,Jujuy,17880.0,52390.0,42626.0,4.067,1.255,118218.0,39.32,58.46,58.0,1.763,18652.0,14.07,36.43,335.0,46910.0,0.0,118218.0
2022,4,La Pampa,7785.0,60566.0,24552.0,19.995,1.266,114164.0,19.1,94.8,68.0,1.687,52618.0,10.334,9.167,4.479,19783.0,16.028,114164.0
2022,4,La Rioja,6120.0,54387.0,19328.0,6.395,32.0,86262.0,61.0,79.86,18.0,595.0,2531.0,3.01,24.435,5.029,50644.0,0.0,86262.0
2022,4,Mendoza,37655.0,77814.0,147080.0,27.607,1.948,292104.0,38.76,51.36,103.0,2.954,35541.0,20.355,35.935,14.909,161163.0,21.144,292104.0
2022,4,Misiones,33204.0,87202.0,46885.0,11.075,7.903,186269.0,91.24,52.85,51.0,3.51,35622.0,21.373,12.196,3.182,101745.0,8.59,186269.0
2022,4,Neuquén,28609.0,72679.0,31567.0,23.815,3.51,160180.0,95.37,78.67,168.0,994.0,38814.0,13.96,13.008,5.739,85247.0,2.25,160180.0
2022,4,Río Negro,34043.0,48401.0,43958.0,16.277,19.413,162092.0,75.31,68.42,111.0,1.081,32053.0,13.931,20.442,7.335,57495.0,29.644,162092.0
2022,4,Salta,36939.0,97023.0,53470.0,11.884,6.544,205860.0,75.93,57.96,114.0,1.197,31530.0,71.105,5.036,117.0,90014.0,6.747,205860.0
2022,4,San Juan,38570.0,22913.0,12491.0,21.912,7.94,103826.0,16.39,50.88,24.0,2.027,30069.0,11.247,20.44,8.188,19991.0,11.84,103826.0
2022,4,San Luis,6283.0,43460.0,3409.0,81.557,511.0,135220.0,30.67,90.27,60.0,624.0,11785.0,24.684,13.981,78.506,2227.0,3.353,135220.0
2022,4,Santa Cruz,9702.0,23876.0,12217.0,3.746,662.0,50203.0,14.33,43.53,51.0,6.81,11616.0,11.509,10.374,3.236,5559.0,1.048,50203.0
2022,4,Santa Fe,163621.0,412157.0,248558.0,44.113,19.242,887691.0,90.3,78.4,468.0,9.374,115767.0,194.42,73.345,22.899,453078.0,18.34,887691.0
2022,4,Santiago Del Estero,13577.0,80955.0,15117.0,6.911,2.934,119494.0,34.4,48.05,178.0,1.267,26183.0,58.136,17.735,661.0,14345.0,989.0,119494.0
2022,4,Tierra Del Fuego,12754.0,41293.0,405.0,157.0,651.0,55260.0,13.48,101.44,22.0,902.0,11649.0,13.634,21.365,3.612,1812.0,2.264,55260.0
2022,4,Tucumán,69441.0,20668.0,168717.0,4.069,527.0,263422.0,88.33,61.04,39.0,1.562,29996.0,35.425,26.369,1.375,153538.0,15.118,263422.0
2023,1,Buenos Aires,304583.0,2761043.0,1551074.0,132.458,71.77,4820928.0,116.18,79.0,28.615,25.137,249864.0,264.388,241.923,104.495,3810940.0,95.566,4820928.0
2023,1,Capital Federal,132149.0,1223930.0,156222.0,4.605,31.823,1548729.0,188.65,122.59,516.0,4.5,28668.0,60.061,34.974,7.859,1305284.0,106.867,1548729.0
2023,1,Catamarca,6980.0,10655.0,50230.0,1.384,2.243,71492.0,87.41,66.17,71.0,221.0,2192.0,4.352,3.794,2.607,55944.0,2.311,71492.0
2023,1,Chaco,21243.0,60727.0,49756.0,8.142,2.574,142442.0,104.33,43.15,236.0,544.0,15113.0,15.19,7.729,3.02,96663.0,3.947,142442.0
2023,1,Chubut,45448.0,73525.0,9815.0,30.521,10.744,170053.0,18.36,85.89,109.0,1.598,45794.0,30.947,25.072,17.7,28259.0,20.574,170053.0
2023,1,Corrientes,29577.0,81116.0,30016.0,11.071,5.24,157020.0,94.8,52.05,67.0,3.074,22517.0,23.42,6.349,4.601,88008.0,8.984,157020.0
2023,1,Córdoba,136976.0,455139.0,386297.0,61.066,10.494,1049972.0,109.57,88.84,99.0,8.844,131774.0,103.063,57.176,24.96,690566.0,33.49,1049972.0
2023,1,Entre Ríos,51084.0,141699.0,44508.0,26.415,11.172,274878.0,86.71,64.79,107.0,4.525,41215.0,51.664,20.667,22.68,134020.0,0.0,274878.0
2023,1,Formosa,12502.0,17421.0,13345.0,17.49,227.0,60985.0,73.96,38.79,84.0,192.0,22016.0,11.922,6.229,273.0,19567.0,702.0,60985.0
2023,1,Jujuy,15306.0,51082.0,46271.0,4.067,1.255,117981.0,42.75,58.2,58.0,1.598,16842.0,12.856,29.386,306.0,54859.0,2.076,117981.0
2023,1,La Pampa,7049.0,59944.0,28126.0,20.103,1.282,116504.0,20.09,96.55,68.0,1.399,50313.0,11.51,10.525,4.423,21308.0,16.958,116504.0
2023,1,La Rioja,4652.0,54604.0,20722.0,6.395,32.0,86405.0,63.13,79.74,18.0,502.0,1892.0,2.47,24.551,4.949,52023.0,0.0,86405.0
2023,1,Mendoza,37646.0,73678.0,152534.0,27.592,1.569,293019.0,41.45,51.4,103.0,2.945,32767.0,20.813,30.657,15.046,169502.0,21.186,293019.0
2023,1,Misiones,30455.0,82834.0,56619.0,12.896,7.881,190685.0,89.81,53.97,51.0,3.448,34762.0,21.817,11.881,3.881,106601.0,8.244,190685.0
2023,1,Neuquén,28030.0,72639.0,32296.0,23.937,3.51,160412.0,93.42,78.55,168.0,986.0,38414.0,13.933,13.192,6.195,85257.0,2.267,160412.0
2023,1,Río Negro,33604.0,49128.0,45329.0,16.857,19.413,164331.0,74.4,69.16,111.0,1.076,29515.0,15.171,18.697,12.079,57910.0,29.772,164331.0
2023,1,Salta,33427.0,96922.0,56259.0,12.269,6.549,205426.0,76.85,57.67,114.0,1.096,30564.0,69.436,4.822,104.0,92512.0,6.778,205426.0
2023,1,San Juan,38568.0,21215.0,12798.0,21.912,7.274,101767.0,18.7,49.75,24.0,2.02,30051.0,11.221,14.799,10.268,21544.0,11.84,101767.0
2023,1,San Luis,6283.0,42789.0,6952.0,78.954,485.0,135463.0,55.85,90.17,60.0,624.0,11680.0,24.133,13.659,75.904,6050.0,3.353,135463.0
2023,1,Santa Cruz,9702.0,23839.0,12217.0,3.66,943.0,50361.0,14.98,43.42,51.0,6.81,11528.0,11.38,9.861,3.697,5990.0,1.044,50361.0
2023,1,Santa Fe,138935.0,405618.0,283988.0,43.487,14.246,886274.0,92.22,78.13,468.0,7.655,98198.0,180.708,75.061,26.306,479777.0,18.101,886274.0
2023,1,Santiago Del Estero,11642.0,80407.0,16656.0,6.916,2.934,118555.0,36.27,47.55,178.0,1.186,21551.0,57.189,21.277,734.0,15447.0,993.0,118555.0
2023,1,Tierra Del Fuego,12754.0,43146.0,405.0,157.0,651.0,57113.0,14.58,104.23,22.0,831.0,10944.0,13.048,21.348,3.959,2386.0,4.575,57113.0
2023,1,Tucumán,55822.0,19482.0,180976.0,4.293,527.0,261100.0,95.79,60.34,39.0,1.237,23379.0,29.629,25.565,1.723,164402.0,15.126,261100.0
2023,2,Buenos Aires,265537.0,2766463.0,1645945.0,138.405,69.138,4885488.0,138.35,79.67,28.007,24.674,246067.0,253.078,245.505,107.502,3883235.0,97.42,4885488.0
2023,2,Capital Federal,68348.0,1218631.0,136295.0,4.504,29.9,1457678.0,208.01,115.48,516.0,4.422,27827.0,54.111,34.364,6.189,1330249.0,0.0,1457678.0
2023,2,Catamarca,7637.0,10700.0,53177.0,1.384,92.0,72990.0,86.13,67.42,71.0,226.0,3329.0,4.076,4.788,2.285,58048.0,167.0,72990.0
2023,2,Chaco,19115.0,59944.0,51955.0,8.267,2.574,141855.0,105.45,42.87,236.0,475.0,14630.0,14.176,7.446,3.008,97897.0,3.987,141855.0
2023,2,Chubut,33702.0,73689.0,16111.0,30.521,9.938,163961.0,18.58,82.49,109.0,1.467,45798.0,31.021,24.75,17.708,28859.0,14.249,163961.0
2023,2,Corrientes,26821.0,82977.0,32834.0,10.407,5.255,158294.0,97.21,52.37,67.0,2.945,21781.0,22.144,5.937,4.593,93048.0,7.779,158294.0
2023,2,Córdoba,129303.0,453924.0,411703.0,62.391,10.43,1067751.0,111.82,90.13,99.0,8.627,126496.0,99.026,52.24,25.144,712647.0,43.472,1067751.0
2023,2,Entre Ríos,46503.0,142562.0,49251.0,24.461,11.17,273947.0,89.37,64.43,107.0,4.377,39693.0,49.24,20.231,22.661,137638.0,0.0,273947.0
2023,2,Formosa,11934.0,17678.0,13698.0,16.813,227.0,60350.0,77.32,38.32,84.0,186.0,21944.0,11.825,5.202,300.0,20428.0,381.0,60350.0
2023,2,Jujuy,13749.0,51082.0,47289.0,4.067,1.255,117442.0,43.56,57.78,58.0,1.44,16174.0,12.344,29.181,300.0,55867.0,2.078,117442.0
2023,2,La Pampa,7254.0,59101.0,31449.0,19.993,1.113,118910.0,22.78,98.35,68.0,1.365,48635.0,18.475,14.999,4.266,29134.0,1.968,118910.0
2023,2,La Rioja,4152.0,55148.0,21245.0,6.395,32.0,86972.0,63.55,80.01,18.0,454.0,1719.0,2.236,24.737,4.888,52920.0,0.0,86972.0
2023,2,Mendoza,25299.0,71931.0,171857.0,27.609,980.0,297676.0,42.69,52.09,103.0,2.945,36286.0,20.985,33.217,12.649,176628.0,14.863,297676.0
2023,2,Misiones,28897.0,82058.0,64406.0,12.927,7.183,195471.0,90.55,55.18,51.0,3.247,34144.0,22.649,12.055,3.862,110815.0,8.648,195471.0
2023,2,Neuquén,26379.0,73040.0,35171.0,24.046,3.11,161746.0,93.97,78.97,168.0,984.0,38006.0,13.946,13.275,6.649,85749.0,2.969,161746.0
2023,2,Río Negro,26390.0,49684.0,53325.0,16.864,17.116,163379.0,70.76,68.56,111.0,1.07,29535.0,15.05,20.561,22.752,58834.0,15.466,163379.0
2023,2,Salta,30666.0,97501.0,58275.0,12.337,6.549,205328.0,79.1,57.48,114.0,1.042,29687.0,67.966,4.523,94.0,95063.0,6.839,205328.0
2023,2,San Juan,21483.0,20200.0,25217.0,23.545,7.004,97449.0,20.39,47.52,24.0,2.02,21766.0,12.81,13.276,10.042,21369.0,16.142,97449.0
2023,2,San Luis,4937.0,41949.0,15595.0,77.96,307.0,140748.0,103.84,93.41,60.0,624.0,11543.0,23.932,12.756,74.914,15090.0,1.829,140748.0
2023,2,Santa Cruz,9019.0,23896.0,11269.0,3.66,758.0,48602.0,15.48,41.66,49.0,6.72,10609.0,11.253,9.733,3.667,6315.0,256.0,48602.0
2023,2,Santa Fe,126344.0,399669.0,311166.0,44.134,14.501,895814.0,94.87,78.83,468.0,7.021,89275.0,172.672,71.957,24.123,499408.0,30.89,895814.0
2023,2,Santiago Del Estero,10629.0,80086.0,17244.0,6.916,2.934,117809.0,37.62,47.14,178.0,1.152,16847.0,55.281,26.52,766.0,16066.0,999.0,117809.0
2023,2,Tierra Del Fuego,12392.0,45224.0,525.0,157.0,337.0,58635.0,16.92,106.38,22.0,831.0,10556.0,12.748,20.962,4.707,3901.0,4.908,58635.0
2023,2,Tucumán,50019.0,20012.0,188986.0,4.06,525.0,263602.0,96.69,60.75,39.0,1.091,21163.0,27.206,25.91,1.661,185887.0,645.0,263602.0
2023,3,Buenos Aires,237705.0,2784175.0,1740239.0,137.921,68.197,4968237.0,146.84,80.64,27.44,24.82,242010.0,241.31,246.076,112.159,3951660.0,122.762,4968237.0
2023,3,Capital Federal,60765.0,1205339.0,167428.0,4.629,29.823,1467984.0,218.13,116.4,516.0,4.69,28089.0,50.899,34.061,6.02,1343709.0,0.0,1467984.0
2023,3,Catamarca,7164.0,11066.0,54650.0,1.384,91.0,74355.0,87.9,68.55,71.0,224.0,3194.0,3.893,4.634,2.124,60123.0,92.0,74355.0
2023,3,Chaco,16420.0,60058.0,54993.0,8.267,2.408,142146.0,107.5,42.87,236.0,462.0,14076.0,12.874,6.895,2.97,100544.0,4.089,142146.0
2023,3,Chubut,26352.0,75460.0,25827.0,30.521,9.908,168068.0,19.26,84.23,111.0,1.47,44434.0,30.908,24.394,19.608,30565.0,16.578,168068.0
2023,3,Corrientes,24253.0,83897.0,36032.0,10.407,5.24,159829.0,99.64,52.78,67.0,2.985,20810.0,20.906,5.494,4.577,97014.0,7.976,159829.0
2023,3,Córdoba,125050.0,453994.0,417338.0,62.514,10.438,1069334.0,111.5,90.05,99.0,8.691,126420.0,96.257,52.428,26.058,742447.0,16.934,1069334.0
2023,3,Entre Ríos,45384.0,157464.0,54794.0,24.481,11.17,293293.0,96.26,68.84,107.0,4.51,38962.0,49.979,20.312,22.941,156482.0,0.0,293293.0
2023,3,Formosa,11230.0,18053.0,14904.0,16.899,228.0,61314.0,80.29,38.86,85.0,208.0,21919.0,11.697,5.045,274.0,21727.0,359.0,61314.0
2023,3,Jujuy,12627.0,51082.0,48350.0,4.067,1.251,117377.0,44.55,57.61,58.0,1.436,15685.0,11.983,28.956,288.0,56943.0,2.028,117377.0
2023,3,La Pampa,6844.0,59063.0,32891.0,20.014,1.109,119921.0,24.21,99.0,71.0,1.358,47914.0,18.238,14.676,4.081,31970.0,1.613,119921.0
2023,3,La Rioja,3726.0,55494.0,22054.0,6.395,32.0,87701.0,63.84,80.44,18.0,459.0,1617.0,1.989,24.847,4.798,53973.0,0.0,87701.0
2023,3,Mendoza,17677.0,73066.0,178719.0,27.609,951.0,298022.0,46.96,52.03,104.0,2.948,36236.0,20.942,30.636,8.032,193600.0,5.524,298022.0
2023,3,Misiones,27934.0,79087.0,70003.0,12.928,7.183,197135.0,91.49,55.51,51.0,3.302,32953.0,22.315,11.9,3.862,113860.0,8.892,197135.0
2023,3,Neuquén,24527.0,73329.0,39243.0,24.085,3.089,164273.0,96.57,79.97,170.0,981.0,37758.0,13.937,11.582,2.377,84209.0,13.259,164273.0
2023,3,Río Negro,22422.0,50429.0,56668.0,16.864,17.102,163485.0,70.93,68.4,112.0,1.061,29201.0,15.014,21.182,22.752,59206.0,14.957,163485.0
2023,3,Salta,29113.0,98324.0,59914.0,12.337,6.545,206233.0,80.8,57.57,115.0,1.19,29305.0,67.06,4.059,78.0,97627.0,6.799,206233.0
2023,3,San Juan,12669.0,19376.0,42383.0,22.317,6.985,103730.0,24.45,50.45,24.0,2.021,21090.0,12.882,12.564,1.44,31081.0,22.628,103730.0
2023,3,San Luis,4037.0,41624.0,24525.0,78.431,299.0,148916.0,104.97,98.55,60.0,628.0,11398.0,23.818,10.926,74.914,18688.0,8.484,148916.0
2023,3,Santa Cruz,8376.0,23931.0,11270.0,3.66,750.0,47987.0,15.67,40.89,50.0,6.722,10612.0,10.853,9.565,3.643,6542.0,0.0,47987.0
2023,3,Santa Fe,108503.0,397854.0,336013.0,44.545,13.437,900352.0,97.39,79.09,468.0,7.174,85897.0,168.711,65.489,20.333,534474.0,17.806,900352.0
2023,3,Santiago Del Estero,9412.0,80919.0,21745.0,6.916,2.936,121928.0,41.46,48.67,180.0,1.199,15100.0,54.503,28.456,806.0,20734.0,950.0,121928.0
2023,3,Tierra Del Fuego,9357.0,45203.0,3682.0,157.0,332.0,58731.0,17.17,105.95,22.0,834.0,10550.0,12.731,20.384,5.15,4040.0,5.02,58731.0
2023,3,Tucumán,46348.0,20545.0,195053.0,4.088,523.0,266557.0,98.85,61.26,39.0,1.236,20378.0,25.026,25.523,1.633,192051.0,671.0,266557.0
2023,4,Buenos Aires,223391.0,2797700.0,1784593.0,137.993,67.943,5011620.0,158.49,80.96,,,,,,,,,
2023,4,Capital Federal,58700.0,1198835.0,182520.0,4.492,29.82,1474367.0,234.44,117.02,,,,,,,,,
2023,4,Catamarca,6669.0,11016.0,55437.0,1.384,81.0,74587.0,89.4,68.63,,,,,,,,,
2023,4,Chaco,14000.0,60277.0,62301.0,8.404,2.404,147386.0,107.14,44.35,,,,,,,,,
2023,4,Chubut,26306.0,77217.0,26174.0,30.543,9.93,170170.0,20.29,84.96,,,,,,,,,
2023,4,Corrientes,21769.0,86102.0,35968.0,10.402,5.231,159472.0,100.9,52.56,,,,,,,,,
2023,4,Córdoba,115662.0,452380.0,440536.0,61.862,8.862,1079302.0,114.03,90.67,,,,,,,,,
